PrimaryKey,NameKey,DescKey,Group,icon,Order,Category,Type,OperationType,RangeType,Value,ValueMin,ValueMax,Duration,MaxStackCount,WaitTime,Inteval,PrefabFX
705818897,1879048484,NaN,1175825,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0.35,0.1,0.6,0,1,0,0,
705814801,1879048485,NaN,1171729,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705769745,1879048486,NaN,1126673,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708305,1879048487,NaN,1065233,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790225,1879048488,NaN,1147153,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962257,1879048489,NaN,1319185,ICON_EFFECT_AP2B,1,1,66,3,5,0.25,0.15,0.35,0,1,0,0,
705966353,1879048490,NaN,1323281,ICON_EFFECT_AP2E,1,1,67,3,5,0.25,0.15,0.35,0,1,0,0,
705958161,1879048491,NaN,1315089,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.125,0.075,0.175,0,1,0,0,
705761809,1879048474,NaN,1118737,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.2,0.05,0.35,0,1,0,0,
705782289,1879048476,NaN,1139217,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,4000,2500,5500,0,1,0,0,
705798673,1879048477,NaN,1155601,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0.35,0.2,0.5,0,1,0,0,
705765905,1879048478,NaN,1122833,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700369,1879048479,NaN,1057297,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705810961,1879048480,NaN,1167889,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.25,0.1,0.4,0,1,0,0,
705892881,1879048481,NaN,1249809,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705896977,1879048482,NaN,1253905,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,8000,7000,9000,0,1,0,0,
705786385,1879048483,NaN,1143313,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.15,0.1,0.2,0,1,0,0,
705819153,1879048484,NaN,1176081,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0.35,0.1,0.6,0,1,0,0,
705815057,1879048485,NaN,1171985,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770001,1879048486,NaN,1126929,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708561,1879048487,NaN,1065489,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790481,1879048488,NaN,1147409,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962513,1879048489,NaN,1319441,ICON_EFFECT_AP2B,1,1,66,3,5,0.25,0.15,0.35,0,1,0,0,
705966609,1879048490,NaN,1323537,ICON_EFFECT_AP2E,1,1,67,3,5,0.25,0.15,0.35,0,1,0,0,
705958417,1879048491,NaN,1315345,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.125,0.075,0.175,0,1,0,0,
705762065,1879048474,NaN,1118993,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.2,0.05,0.35,0,1,0,0,
705782545,1879048476,NaN,1139473,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,4000,2500,5500,0,1,0,0,
705798929,1879048477,NaN,1155857,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0.35,0.2,0.5,0,1,0,0,
705766161,1879048478,NaN,1123089,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700625,1879048479,NaN,1057553,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811217,1879048480,NaN,1168145,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.25,0.1,0.4,0,1,0,0,
705893137,1879048481,NaN,1250065,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897233,1879048482,NaN,1254161,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,8000,7000,9000,0,1,0,0,
705786641,1879048483,NaN,1143569,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.15,0.1,0.2,0,1,0,0,
705819409,1879048484,NaN,1176337,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0.35,0.1,0.6,0,1,0,0,
705815313,1879048485,NaN,1172241,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770257,1879048486,NaN,1127185,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708817,1879048487,NaN,1065745,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790737,1879048488,NaN,1147665,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962769,1879048489,NaN,1319697,ICON_EFFECT_AP2B,1,1,66,3,5,0.25,0.15,0.35,0,1,0,0,
705966865,1879048490,NaN,1323793,ICON_EFFECT_AP2E,1,1,67,3,5,0.25,0.15,0.35,0,1,0,0,
705958673,1879048491,NaN,1315601,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.125,0.075,0.175,0,1,0,0,
705762321,1879048474,NaN,1119249,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.2,0.05,0.35,0,1,0,0,
705782801,1879048476,NaN,1139729,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,4000,2500,5500,0,1,0,0,
705799185,1879048477,NaN,1156113,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0.35,0.2,0.5,0,1,0,0,
705766417,1879048478,NaN,1123345,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700881,1879048479,NaN,1057809,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811473,1879048480,NaN,1168401,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.25,0.1,0.4,0,1,0,0,
705893393,1879048481,NaN,1250321,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897489,1879048482,NaN,1254417,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,8000,7000,9000,0,1,0,0,
705786897,1879048483,NaN,1143825,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.15,0.1,0.2,0,1,0,0,
705819665,1879048484,NaN,1176593,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0.35,0.1,0.6,0,1,0,0,
705815569,1879048485,NaN,1172497,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770513,1879048486,NaN,1127441,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705709073,1879048487,NaN,1066001,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790993,1879048488,NaN,1147921,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705963025,1879048489,NaN,1319953,ICON_EFFECT_AP2B,1,1,66,3,5,0.25,0.15,0.35,0,1,0,0,
705967121,1879048490,NaN,1324049,ICON_EFFECT_AP2E,1,1,67,3,5,0.25,0.15,0.35,0,1,0,0,
705958929,1879048491,NaN,1315857,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.125,0.075,0.175,0,1,0,0,
705761554,1879048474,NaN,1118482,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.2,0.05,0.35,0,1,0,0,
705782034,1879048476,NaN,1138962,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,4000,2500,5500,0,1,0,0,
705798418,1879048477,NaN,1155346,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0.35,0.1,0.6,0,1,0,0,
705765650,1879048478,NaN,1122578,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700114,1879048479,NaN,1057042,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705810706,1879048480,NaN,1167634,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.2,0.1,0.3,0,1,0,0,
705892626,1879048481,NaN,1249554,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705896722,1879048482,NaN,1253650,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,8000,6000,10000,0,1,0,0,
705786130,1879048483,NaN,1143058,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.15,0.1,0.2,0,1,0,0,
705818898,1879048484,NaN,1175826,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0.35,0.1,0.6,0,1,0,0,
705814802,1879048485,NaN,1171730,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705769746,1879048486,NaN,1126674,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708306,1879048487,NaN,1065234,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790226,1879048488,NaN,1147154,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962258,1879048489,NaN,1319186,ICON_EFFECT_AP2B,1,1,66,3,5,0.3,0.1,0.5,0,1,0,0,
705966354,1879048490,NaN,1323282,ICON_EFFECT_AP2E,1,1,67,3,5,0.3,0.1,0.5,0,1,0,0,
705958162,1879048491,NaN,1315090,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.15,0.075,0.225,0,1,0,0,
705761810,1879048474,NaN,1118738,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.2,0.05,0.35,0,1,0,0,
705782290,1879048476,NaN,1139218,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,4000,2500,5500,0,1,0,0,
705798674,1879048477,NaN,1155602,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0.35,0.1,0.6,0,1,0,0,
705765906,1879048478,NaN,1122834,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700370,1879048479,NaN,1057298,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705810962,1879048480,NaN,1167890,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.2,0.1,0.3,0,1,0,0,
705892882,1879048481,NaN,1249810,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705896978,1879048482,NaN,1253906,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,8000,6000,10000,0,1,0,0,
705786386,1879048483,NaN,1143314,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.15,0.1,0.2,0,1,0,0,
705819154,1879048484,NaN,1176082,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0.35,0.1,0.6,0,1,0,0,
705815058,1879048485,NaN,1171986,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770002,1879048486,NaN,1126930,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708562,1879048487,NaN,1065490,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790482,1879048488,NaN,1147410,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962514,1879048489,NaN,1319442,ICON_EFFECT_AP2B,1,1,66,3,5,0.3,0.1,0.5,0,1,0,0,
705966610,1879048490,NaN,1323538,ICON_EFFECT_AP2E,1,1,67,3,5,0.3,0.1,0.5,0,1,0,0,
705958418,1879048491,NaN,1315346,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.15,0.075,0.225,0,1,0,0,
705762066,1879048474,NaN,1118994,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.2,0.05,0.35,0,1,0,0,
705782546,1879048476,NaN,1139474,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,4000,2500,5500,0,1,0,0,
705798930,1879048477,NaN,1155858,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0.35,0.1,0.6,0,1,0,0,
705766162,1879048478,NaN,1123090,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700626,1879048479,NaN,1057554,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811218,1879048480,NaN,1168146,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.2,0.1,0.3,0,1,0,0,
705893138,1879048481,NaN,1250066,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897234,1879048482,NaN,1254162,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,8000,6000,10000,0,1,0,0,
705786642,1879048483,NaN,1143570,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.15,0.1,0.2,0,1,0,0,
705819410,1879048484,NaN,1176338,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0.35,0.1,0.6,0,1,0,0,
705815314,1879048485,NaN,1172242,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770258,1879048486,NaN,1127186,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708818,1879048487,NaN,1065746,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790738,1879048488,NaN,1147666,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962770,1879048489,NaN,1319698,ICON_EFFECT_AP2B,1,1,66,3,5,0.3,0.1,0.5,0,1,0,0,
705966866,1879048490,NaN,1323794,ICON_EFFECT_AP2E,1,1,67,3,5,0.3,0.1,0.5,0,1,0,0,
705958674,1879048491,NaN,1315602,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.15,0.075,0.225,0,1,0,0,
705762322,1879048474,NaN,1119250,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.2,0.05,0.35,0,1,0,0,
705782802,1879048476,NaN,1139730,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,4000,2500,5500,0,1,0,0,
705799186,1879048477,NaN,1156114,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0.35,0.1,0.6,0,1,0,0,
705766418,1879048478,NaN,1123346,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700882,1879048479,NaN,1057810,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705811474,1879048480,NaN,1168402,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.2,0.1,0.3,0,1,0,0,
705893394,1879048481,NaN,1250322,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897490,1879048482,NaN,1254418,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,8000,6000,10000,0,1,0,0,
705786898,1879048483,NaN,1143826,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.15,0.1,0.2,0,1,0,0,
705819666,1879048484,NaN,1176594,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0.35,0.1,0.6,0,1,0,0,
705815570,1879048485,NaN,1172498,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705770514,1879048486,NaN,1127442,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705709074,1879048487,NaN,1066002,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790994,1879048488,NaN,1147922,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705963026,1879048489,NaN,1319954,ICON_EFFECT_AP2B,1,1,66,3,5,0.3,0.1,0.5,0,1,0,0,
705967122,1879048490,NaN,1324050,ICON_EFFECT_AP2E,1,1,67,3,5,0.3,0.1,0.5,0,1,0,0,
705958930,1879048491,NaN,1315858,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.15,0.075,0.225,0,1,0,0,
705761555,1879048474,NaN,1118483,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.2,0.05,0.35,0,1,0,0,
705782035,1879048476,NaN,1138963,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,4000,2500,5500,0,1,0,0,
705798419,1879048477,NaN,1155347,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0.35,0.1,0.6,0,1,0,0,
705765651,1879048478,NaN,1122579,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700115,1879048479,NaN,1057043,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.15,-0.25,0,1,0,0,
705810707,1879048480,NaN,1167635,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.2,0.1,0.3,0,1,0,0,
705892627,1879048481,NaN,1249555,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705896723,1879048482,NaN,1253651,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,8000,6000,10000,0,1,0,0,
705786131,1879048483,NaN,1143059,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.15,0.1,0.2,0,1,0,0,
705818899,1879048484,NaN,1175827,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0.35,0.1,0.6,0,1,0,0,
705814803,1879048485,NaN,1171731,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.2,0.05,0.35,0,1,0,0,
705769747,1879048486,NaN,1126675,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.03,0,1,0,0,
705708307,1879048487,NaN,1065235,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790227,1879048488,NaN,1147155,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962259,1879048489,NaN,1319187,ICON_EFFECT_AP2B,1,1,66,3,5,0.25,0.1,0.4,0,1,0,0,
705966355,1879048490,NaN,1323283,ICON_EFFECT_AP2E,1,1,67,3,5,0.25,0.1,0.4,0,1,0,0,
705958163,1879048491,NaN,1315091,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.125,0.075,0.175,0,1,0,0,
705761811,1879048474,NaN,1118739,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.2,0.05,0.35,0,1,0,0,
705782291,1879048476,NaN,1139219,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,4000,2500,5500,0,1,0,0,
705798675,1879048477,NaN,1155603,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0.35,0.1,0.6,0,1,0,0,
705765907,1879048478,NaN,1122835,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700371,1879048479,NaN,1057299,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.15,-0.25,0,1,0,0,
705810963,1879048480,NaN,1167891,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.2,0.1,0.3,0,1,0,0,
705892883,1879048481,NaN,1249811,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705896979,1879048482,NaN,1253907,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,8000,6000,10000,0,1,0,0,
705786387,1879048483,NaN,1143315,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.15,0.1,0.2,0,1,0,0,
705819155,1879048484,NaN,1176083,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0.35,0.1,0.6,0,1,0,0,
705815059,1879048485,NaN,1171987,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.2,0.05,0.35,0,1,0,0,
705770003,1879048486,NaN,1126931,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.03,0,1,0,0,
705708563,1879048487,NaN,1065491,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790483,1879048488,NaN,1147411,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962515,1879048489,NaN,1319443,ICON_EFFECT_AP2B,1,1,66,3,5,0.25,0.1,0.4,0,1,0,0,
705966611,1879048490,NaN,1323539,ICON_EFFECT_AP2E,1,1,67,3,5,0.25,0.1,0.4,0,1,0,0,
705958419,1879048491,NaN,1315347,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.125,0.075,0.175,0,1,0,0,
705762067,1879048474,NaN,1118995,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.2,0.05,0.35,0,1,0,0,
705782547,1879048476,NaN,1139475,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,4000,2500,5500,0,1,0,0,
705798931,1879048477,NaN,1155859,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0.35,0.1,0.6,0,1,0,0,
705766163,1879048478,NaN,1123091,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700627,1879048479,NaN,1057555,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.15,-0.25,0,1,0,0,
705811219,1879048480,NaN,1168147,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.2,0.1,0.3,0,1,0,0,
705893139,1879048481,NaN,1250067,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897235,1879048482,NaN,1254163,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,8000,6000,10000,0,1,0,0,
705786643,1879048483,NaN,1143571,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.15,0.1,0.2,0,1,0,0,
705819411,1879048484,NaN,1176339,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0.35,0.1,0.6,0,1,0,0,
705815315,1879048485,NaN,1172243,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.2,0.05,0.35,0,1,0,0,
705770259,1879048486,NaN,1127187,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.03,0,1,0,0,
705708819,1879048487,NaN,1065747,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790739,1879048488,NaN,1147667,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962771,1879048489,NaN,1319699,ICON_EFFECT_AP2B,1,1,66,3,5,0.25,0.1,0.4,0,1,0,0,
705966867,1879048490,NaN,1323795,ICON_EFFECT_AP2E,1,1,67,3,5,0.25,0.1,0.4,0,1,0,0,
705958675,1879048491,NaN,1315603,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.125,0.075,0.175,0,1,0,0,
705762323,1879048474,NaN,1119251,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.2,0.05,0.35,0,1,0,0,
705782803,1879048476,NaN,1139731,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,4000,2500,5500,0,1,0,0,
705799187,1879048477,NaN,1156115,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0.35,0.1,0.6,0,1,0,0,
705766419,1879048478,NaN,1123347,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700883,1879048479,NaN,1057811,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.15,-0.25,0,1,0,0,
705811475,1879048480,NaN,1168403,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.2,0.1,0.3,0,1,0,0,
705893395,1879048481,NaN,1250323,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705897491,1879048482,NaN,1254419,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,8000,6000,10000,0,1,0,0,
705786899,1879048483,NaN,1143827,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.15,0.1,0.2,0,1,0,0,
705819667,1879048484,NaN,1176595,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0.35,0.1,0.6,0,1,0,0,
705815571,1879048485,NaN,1172499,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.2,0.05,0.35,0,1,0,0,
705770515,1879048486,NaN,1127443,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.03,0,1,0,0,
705709075,1879048487,NaN,1066003,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790995,1879048488,NaN,1147923,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705963027,1879048489,NaN,1319955,ICON_EFFECT_AP2B,1,1,66,3,5,0.25,0.1,0.4,0,1,0,0,
705967123,1879048490,NaN,1324051,ICON_EFFECT_AP2E,1,1,67,3,5,0.25,0.1,0.4,0,1,0,0,
705958931,1879048491,NaN,1315859,ICON_EFFECT_AP2BNE,1,1,65,3,5,0.125,0.075,0.175,0,1,0,0,
705761556,1879048474,NaN,1118484,ICON_EFFECT_ATTACKPOWER,1,1,17,2,1,0.2,0.05,0.35,0,1,0,0,
705782036,1879048476,NaN,1138964,ICON_EFFECT_ATTACKRANGE,1,1,22,3,1,5000,3000,7000,0,1,0,0,
705798420,1879048477,NaN,1155348,ICON_EFFECT_RICOCHETCHANCE,1,1,26,3,1,0.35,0.1,0.6,0,1,0,0,
705765652,1879048478,NaN,1122580,ICON_EFFECT_CRITICALCHANCE,1,1,18,3,1,0.025,0.02,0.03,0,1,0,0,
705700116,1879048479,NaN,1057044,ICON_EFFECT_RELOADTIME,1,1,2,2,1,-0.2,-0.25,-0.15,0,1,0,0,
705810708,1879048480,NaN,1167636,ICON_EFFECT_PENETRATECHANCE,1,1,29,3,1,0.2,0.1,0.3,0,1,0,0,
705892628,1879048481,NaN,1249556,ICON_EFFECT_MAGAZINESIZE,1,1,49,3,1,0,0,0,0,1,0,0,
705896724,1879048482,NaN,1253652,ICON_EFFECT_KNOCKBACK,1,1,50,3,5,8000,6000,10000,0,1,0,0,
705786132,1879048483,NaN,1143060,ICON_EFFECT_ACCURACY,1,1,23,2,1,0.15,0.1,0.2,0,1,0,0,
705818900,1879048484,NaN,1175828,ICON_EFFECT_DOBLESHOTCHANCE,1,1,31,3,1,0.35,0.1,0.6,0,1,0,0,
705814804,1879048485,NaN,1171732,ICON_EFFECT_AMMOSPEED,1,1,30,2,1,0.1,0.05,0.15,0,1,0,0,
705769748,1879048486,NaN,1126676,ICON_EFFECT_CRITICALRATIO,1,1,19,3,1,0.025,0.015,0.035,0,1,0,0,
705708308,1879048487,NaN,1065236,ICON_EFFECT_AIMTIME,1,1,4,2,1,0,0,0,0,1,0,0,
705790228,1879048488,NaN,1147156,ICON_EFFECT_EXPLOSIONRANGE,1,1,24,2,6,0,0,0,0,1,0,0,
705962260,1879048489,NaN,1319188,ICON_EFFECT_AP2B,1,1,66,3,5,0.25,0.1,0.4,0,1,0,0,
