PrimaryKey,Level,HitRate,PowerAttack,PowerDefence,HP,AimTime,SelectionFactorAttack,SelectionFactorSkillGroup,AttackSkillGroup,HPSkillGroup25,HPSkillGroup50,HPSkillGroup75,ContinuouslySkillGroup,RewardGroup,MidiumRewardGroup10,MidiumRewardGroup20,MidiumRewardGroup30,MidiumRewardGroup40,MidiumRewardGroup50,MidiumRewardGroup60,MidiumRewardGroup70,MidiumRewardGroup80,MidiumRewardGroup90
340919242,970,2000,308,209,1729180,0,,,0,0,0,0,0,3488929,3292321,3292321,3292321,3292321,3488929,3292321,3292321,3292321,3292321
340919247,975,2000,308,209,1745128,0,,,0,0,0,0,0,3489009,3292401,3292401,3292401,3292401,3489009,3292401,3292401,3292401,3292401
340919252,980,2000,308,209,1761149,0,,,0,0,0,0,0,3489089,3292481,3292481,3292481,3292481,3489089,3292481,3292481,3292481,3292481
340919257,985,2000,308,209,1777243,0,,,0,0,0,0,0,3489169,3292561,3292561,3292561,3292561,3489169,3292561,3292561,3292561,3292561
340919262,990,2000,308,209,1793410,0,,,0,0,0,0,0,3489249,3292641,3292641,3292641,3292641,3489249,3292641,3292641,3292641,3292641
340919267,995,2000,308,209,1809649,0,,,0,0,0,0,0,3489329,3292721,3292721,3292721,3292721,3489329,3292721,3292721,3292721,3292721
340919272,1000,2000,308,209,1825961,0,,,0,0,0,0,0,3489409,3292801,3292801,3292801,3292801,3489409,3292801,3292801,3292801,3292801
340919277,1005,2000,324,214,1890829,0,,,0,0,0,0,0,3489489,3292881,3292881,3292881,3292881,3489489,3292881,3292881,3292881,3292881
340919282,1010,2000,324,214,1907721,0,,,0,0,0,0,0,3489569,3292961,3292961,3292961,3292961,3489569,3292961,3292961,3292961,3292961
340919287,1015,2000,324,214,1924687,0,,,0,0,0,0,0,3489649,3293041,3293041,3293041,3293041,3489649,3293041,3293041,3293041,3293041
340919292,1020,2000,324,214,1941727,0,,,0,0,0,0,0,3489729,3293121,3293121,3293121,3293121,3489729,3293121,3293121,3293121,3293121
340919297,1025,2000,324,214,1958843,0,,,0,0,0,0,0,3489809,3293201,3293201,3293201,3293201,3489809,3293201,3293201,3293201,3293201
340919302,1030,2000,324,214,1976033,0,,,0,0,0,0,0,3489889,3293281,3293281,3293281,3293281,3489889,3293281,3293281,3293281,3293281
340919307,1035,2000,324,214,1993298,0,,,0,0,0,0,0,3489969,3293361,3293361,3293361,3293361,3489969,3293361,3293361,3293361,3293361
340919312,1040,2000,324,214,2010638,0,,,0,0,0,0,0,3490049,3293441,3293441,3293441,3293441,3490049,3293441,3293441,3293441,3293441
340919317,1045,2000,324,214,2028052,0,,,0,0,0,0,0,3490129,3293521,3293521,3293521,3293521,3490129,3293521,3293521,3293521,3293521
340919322,1050,2000,324,214,2045542,0,,,0,0,0,0,0,3490209,3293601,3293601,3293601,3293601,3490209,3293601,3293601,3293601,3293601
340919327,1055,2000,324,214,2063106,0,,,0,0,0,0,0,3490289,3293681,3293681,3293681,3293681,3490289,3293681,3293681,3293681,3293681
340919332,1060,2000,324,214,2080744,0,,,0,0,0,0,0,3490369,3293761,3293761,3293761,3293761,3490369,3293761,3293761,3293761,3293761
340919337,1065,2000,324,214,2098458,0,,,0,0,0,0,0,3490449,3293841,3293841,3293841,3293841,3490449,3293841,3293841,3293841,3293841
340919342,1070,2000,324,214,2116246,0,,,0,0,0,0,0,3490529,3293921,3293921,3293921,3293921,3490529,3293921,3293921,3293921,3293921
340919347,1075,2000,324,214,2134109,0,,,0,0,0,0,0,3490609,3294001,3294001,3294001,3294001,3490609,3294001,3294001,3294001,3294001
340919352,1080,2000,324,214,2152047,0,,,0,0,0,0,0,3490689,3294081,3294081,3294081,3294081,3490689,3294081,3294081,3294081,3294081
340919357,1085,2000,324,214,2170060,0,,,0,0,0,0,0,3490769,3294161,3294161,3294161,3294161,3490769,3294161,3294161,3294161,3294161
340919362,1090,2000,324,214,2188147,0,,,0,0,0,0,0,3490849,3294241,3294241,3294241,3294241,3490849,3294241,3294241,3294241,3294241
340919367,1095,2000,324,214,2206309,0,,,0,0,0,0,0,3490929,3294321,3294321,3294321,3294321,3490929,3294321,3294321,3294321,3294321
340919372,1100,2000,324,214,2224546,0,,,0,0,0,0,0,3491009,3294401,3294401,3294401,3294401,3491009,3294401,3294401,3294401,3294401
340919377,1105,2000,324,214,2242858,0,,,0,0,0,0,0,3491089,3294481,3294481,3294481,3294481,3491089,3294481,3294481,3294481,3294481
340919382,1110,2000,324,214,2261244,0,,,0,0,0,0,0,3491169,3294561,3294561,3294561,3294561,3491169,3294561,3294561,3294561,3294561
340919387,1115,2000,339,220,2338160,0,,,0,0,0,0,0,3491249,3294641,3294641,3294641,3294641,3491249,3294641,3294641,3294641,3294641
340919392,1120,2000,339,220,2357171,0,,,0,0,0,0,0,3491329,3294721,3294721,3294721,3294721,3491329,3294721,3294721,3294721,3294721
340919397,1125,2000,339,220,2376259,0,,,0,0,0,0,0,3491409,3294801,3294801,3294801,3294801,3491409,3294801,3294801,3294801,3294801
340919402,1130,2000,339,220,2395423,0,,,0,0,0,0,0,3491489,3294881,3294881,3294881,3294881,3491489,3294881,3294881,3294881,3294881
340919407,1135,2000,339,220,2414665,0,,,0,0,0,0,0,3491569,3294961,3294961,3294961,3294961,3491569,3294961,3294961,3294961,3294961
340919412,1140,2000,339,220,2433983,0,,,0,0,0,0,0,3491649,3295041,3295041,3295041,3295041,3491649,3295041,3295041,3295041,3295041
340919417,1145,2000,339,220,2453377,0,,,0,0,0,0,0,3491729,3295121,3295121,3295121,3295121,3491729,3295121,3295121,3295121,3295121
340919422,1150,2000,355,225,2534670,0,,,0,0,0,0,0,3491809,3295201,3295201,3295201,3295201,3491809,3295201,3295201,3295201,3295201
340919427,1155,2000,355,225,2554706,0,,,0,0,0,0,0,3491889,3295281,3295281,3295281,3295281,3491889,3295281,3295281,3295281,3295281
340919432,1160,2000,355,225,2574822,0,,,0,0,0,0,0,3491969,3295361,3295361,3295361,3295361,3491969,3295361,3295361,3295361,3295361
340919437,1165,2000,355,225,2595016,0,,,0,0,0,0,0,3492049,3295441,3295441,3295441,3295441,3492049,3295441,3295441,3295441,3295441
340919442,1170,2000,355,225,2615288,0,,,0,0,0,0,0,3492129,3295521,3295521,3295521,3295521,3492129,3295521,3295521,3295521,3295521
340919447,1175,2000,355,225,2635639,0,,,0,0,0,0,0,3492209,3295601,3295601,3295601,3295601,3492209,3295601,3295601,3295601,3295601
340919452,1180,2000,355,225,2656069,0,,,0,0,0,0,0,3492289,3295681,3295681,3295681,3295681,3492289,3295681,3295681,3295681,3295681
340919457,1185,2000,355,225,2676577,0,,,0,0,0,0,0,3492369,3295761,3295761,3295761,3295761,3492369,3295761,3295761,3295761,3295761
340919462,1190,2000,355,225,2697164,0,,,0,0,0,0,0,3492449,3295841,3295841,3295841,3295841,3492449,3295841,3295841,3295841,3295841
340919467,1195,2000,355,225,2717830,0,,,0,0,0,0,0,3492529,3295921,3295921,3295921,3295921,3492529,3295921,3295921,3295921,3295921
340919472,1200,2000,355,225,2738574,0,,,0,0,0,0,0,3492609,3296001,3296001,3296001,3296001,3492609,3296001,3296001,3296001,3296001
340919477,1205,2000,355,225,2759396,0,,,0,0,0,0,0,3492689,3296081,3296081,3296081,3296081,3492689,3296081,3296081,3296081,3296081
340919482,1210,2000,355,225,2780298,0,,,0,0,0,0,0,3492769,3296161,3296161,3296161,3296161,3492769,3296161,3296161,3296161,3296161
340919487,1215,2000,355,225,2801277,0,,,0,0,0,0,0,3492849,3296241,3296241,3296241,3296241,3492849,3296241,3296241,3296241,3296241
340919492,1220,2000,355,225,2822336,0,,,0,0,0,0,0,3492929,3296321,3296321,3296321,3296321,3492929,3296321,3296321,3296321,3296321
340919497,1225,2000,355,225,2843473,0,,,0,0,0,0,0,3493009,3296401,3296401,3296401,3296401,3493009,3296401,3296401,3296401,3296401
340919502,1230,2000,355,225,2864689,0,,,0,0,0,0,0,3493089,3296481,3296481,3296481,3296481,3493089,3296481,3296481,3296481,3296481
340919507,1235,2000,355,225,2885983,0,,,0,0,0,0,0,3493169,3296561,3296561,3296561,3296561,3493169,3296561,3296561,3296561,3296561
340919512,1240,2000,355,225,2907356,0,,,0,0,0,0,0,3493249,3296641,3296641,3296641,3296641,3493249,3296641,3296641,3296641,3296641
340919517,1245,2000,355,225,2928807,0,,,0,0,0,0,0,3493329,3296721,3296721,3296721,3296721,3493329,3296721,3296721,3296721,3296721
340919522,1250,2000,355,225,2950337,0,,,0,0,0,0,0,3493409,3296801,3296801,3296801,3296801,3493409,3296801,3296801,3296801,3296801
340919527,1255,2000,355,225,2971946,0,,,0,0,0,0,0,3493489,3296881,3296881,3296881,3296881,3493489,3296881,3296881,3296881,3296881
340919532,1260,2000,355,225,2993633,0,,,0,0,0,0,0,3493569,3296961,3296961,3296961,3296961,3493569,3296961,3296961,3296961,3296961
340919537,1265,2000,372,231,3088945,0,,,0,0,0,0,0,3493649,3297041,3297041,3297041,3297041,3493649,3297041,3297041,3297041,3297041
340919542,1270,2000,389,231,3111322,0,,,0,0,0,0,0,3493729,3297121,3297121,3297121,3297121,3493729,3297121,3297121,3297121,3297121
340919547,1275,2000,407,231,3133780,0,,,0,0,0,0,0,3493809,3297201,3297201,3297201,3297201,3493809,3297201,3297201,3297201,3297201
340919552,1280,2000,427,231,3156318,0,,,0,0,0,0,0,3493889,3297281,3297281,3297281,3297281,3493889,3297281,3297281,3297281,3297281
340919557,1285,2000,446,231,3178937,0,,,0,0,0,0,0,3493969,3297361,3297361,3297361,3297361,3493969,3297361,3297361,3297361,3297361
340919562,1290,2000,466,231,3201636,0,,,0,0,0,0,0,3494049,3297441,3297441,3297441,3297441,3494049,3297441,3297441,3297441,3297441
340919567,1295,2000,488,231,3224416,0,,,0,0,0,0,0,3494129,3297521,3297521,3297521,3297521,3494129,3297521,3297521,3297521,3297521
340919572,1300,2000,511,231,3247277,0,,,0,0,0,0,0,3494209,3297601,3297601,3297601,3297601,3494209,3297601,3297601,3297601,3297601
340919577,1305,2000,534,231,3270217,0,,,0,0,0,0,0,3494289,3297681,3297681,3297681,3297681,3494289,3297681,3297681,3297681,3297681
340919582,1310,2000,559,231,3293239,0,,,0,0,0,0,0,3494369,3297761,3297761,3297761,3297761,3494369,3297761,3297761,3297761,3297761
340919587,1315,2000,586,231,3316341,0,,,0,0,0,0,0,3494449,3297841,3297841,3297841,3297841,3494449,3297841,3297841,3297841,3297841
340919592,1320,2000,613,231,3339523,0,,,0,0,0,0,0,3494529,3297921,3297921,3297921,3297921,3494529,3297921,3297921,3297921,3297921
340919597,1325,2000,642,231,3362786,0,,,0,0,0,0,0,3494609,3298001,3298001,3298001,3298001,3494609,3298001,3298001,3298001,3298001
340919602,1330,2000,674,231,3386129,0,,,0,0,0,0,0,3494689,3298081,3298081,3298081,3298081,3494689,3298081,3298081,3298081,3298081
340919607,1335,2000,706,231,3409553,0,,,0,0,0,0,0,3494769,3298161,3298161,3298161,3298161,3494769,3298161,3298161,3298161,3298161
340919612,1340,2000,742,231,3433057,0,,,0,0,0,0,0,3494849,3298241,3298241,3298241,3298241,3494849,3298241,3298241,3298241,3298241
340919617,1345,2000,780,231,3456642,0,,,0,0,0,0,0,3494929,3298321,3298321,3298321,3298321,3494929,3298321,3298321,3298321,3298321
340919622,1350,2000,821,231,3480308,0,,,0,0,0,0,0,3495009,3298401,3298401,3298401,3298401,3495009,3298401,3298401,3298401,3298401
340919627,1355,2000,864,231,3504054,0,,,0,0,0,0,0,3495089,3298481,3298481,3298481,3298481,3495089,3298481,3298481,3298481,3298481
340919632,1360,2000,911,231,3527880,0,,,0,0,0,0,0,3495169,3298561,3298561,3298561,3298561,3495169,3298561,3298561,3298561,3298561
340919637,1365,2000,963,231,3551787,0,,,0,0,0,0,0,3495249,3298641,3298641,3298641,3298641,3495249,3298641,3298641,3298641,3298641
340919642,1370,2000,1018,231,3575775,0,,,0,0,0,0,0,3495329,3298721,3298721,3298721,3298721,3495329,3298721,3298721,3298721,3298721
340919647,1375,2000,1080,231,3599843,0,,,0,0,0,0,0,3495409,3298801,3298801,3298801,3298801,3495409,3298801,3298801,3298801,3298801
340919652,1380,2000,1147,231,3623991,0,,,0,0,0,0,0,3495489,3298881,3298881,3298881,3298881,3495489,3298881,3298881,3298881,3298881
340919657,1385,2000,1221,231,3648220,0,,,0,0,0,0,0,3495569,3298961,3298961,3298961,3298961,3495569,3298961,3298961,3298961,3298961
340919662,1390,2000,1305,231,3672530,0,,,0,0,0,0,0,3495649,3299041,3299041,3299041,3299041,3495649,3299041,3299041,3299041,3299041
340919667,1395,2000,1399,231,3696920,0,,,0,0,0,0,0,3495729,3299121,3299121,3299121,3299121,3495729,3299121,3299121,3299121,3299121
340919672,1400,2000,1505,231,3721391,0,,,0,0,0,0,0,3495809,3299201,3299201,3299201,3299201,3495809,3299201,3299201,3299201,3299201
340919677,1405,2000,1625,231,3745942,0,,,0,0,0,0,0,3495889,3299281,3299281,3299281,3299281,3495889,3299281,3299281,3299281,3299281
340919682,1410,2000,1764,231,3770573,0,,,0,0,0,0,0,3495969,3299361,3299361,3299361,3299361,3495969,3299361,3299361,3299361,3299361
340919687,1415,2000,1928,231,3795285,0,,,0,0,0,0,0,3496049,3299441,3299441,3299441,3299441,3496049,3299441,3299441,3299441,3299441
340919692,1420,2000,2120,231,3820078,0,,,0,0,0,0,0,3496129,3299521,3299521,3299521,3299521,3496129,3299521,3299521,3299521,3299521
340919697,1425,2000,2353,231,3844951,0,,,0,0,0,0,0,3496209,3299601,3299601,3299601,3299601,3496209,3299601,3299601,3299601,3299601
340919702,1430,2000,2639,231,3869905,0,,,0,0,0,0,0,3496289,3299681,3299681,3299681,3299681,3496289,3299681,3299681,3299681,3299681
340919707,1435,2000,2999,231,3894939,0,,,0,0,0,0,0,3496369,3299761,3299761,3299761,3299761,3496369,3299761,3299761,3299761,3299761
340919712,1440,2000,3468,231,3920054,0,,,0,0,0,0,0,3496449,3299841,3299841,3299841,3299841,3496449,3299841,3299841,3299841,3299841
340919717,1445,2000,3755,231,3945249,0,,,0,0,0,0,0,3496529,3299921,3299921,3299921,3299921,3496529,3299921,3299921,3299921,3299921
340919722,1450,2000,3809,231,3970525,0,,,0,0,0,0,0,3496609,3300001,3300001,3300001,3300001,3496609,3300001,3300001,3300001,3300001
340919727,1455,2000,3862,231,3995881,0,,,0,0,0,0,0,3496689,3300081,3300081,3300081,3300081,3496689,3300081,3300081,3300081,3300081
340919732,1460,2000,3916,231,4021318,0,,,0,0,0,0,0,3496769,3300161,3300161,3300161,3300161,3496769,3300161,3300161,3300161,3300161
340919737,1465,2000,3970,231,4046835,0,,,0,0,0,0,0,3496849,3300241,3300241,3300241,3300241,3496849,3300241,3300241,3300241,3300241
340919742,1470,2000,4023,231,4072433,0,,,0,0,0,0,0,3496929,3300321,3300321,3300321,3300321,3496929,3300321,3300321,3300321,3300321
340919747,1475,2000,4077,231,4098111,0,,,0,0,0,0,0,3497009,3300401,3300401,3300401,3300401,3497009,3300401,3300401,3300401,3300401
340919752,1480,2000,4131,231,4123870,0,,,0,0,0,0,0,3497089,3300481,3300481,3300481,3300481,3497089,3300481,3300481,3300481,3300481
340919757,1485,2000,4184,231,4149709,0,,,0,0,0,0,0,3497169,3300561,3300561,3300561,3300561,3497169,3300561,3300561,3300561,3300561
340919762,1490,2000,4238,231,4175629,0,,,0,0,0,0,0,3497249,3300641,3300641,3300641,3300641,3497249,3300641,3300641,3300641,3300641
340919767,1495,2000,4292,231,4201629,0,,,0,0,0,0,0,3497329,3300721,3300721,3300721,3300721,3497329,3300721,3300721,3300721,3300721
340919772,1500,2000,4346,231,4227710,0,,,0,0,0,0,0,3497409,3300801,3300801,3300801,3300801,3497409,3300801,3300801,3300801,3300801
340946949,5,2000,31,0,4253,0,,,0,0,0,0,0,3473490,3211345,3211345,3211345,3211345,3473490,3211345,3211345,3211345,3211345
340946954,10,2000,45,0,5158,0,,,0,0,0,0,0,3473570,3211425,3211425,3211425,3211425,3473570,3211425,3211425,3211425,3211425
340946959,15,2000,45,0,5700,0,,,0,0,0,0,0,3473650,3211505,3211505,3211505,3211505,3473650,3211505,3211505,3211505,3211505
340946964,20,2000,57,0,6786,0,,,0,0,0,0,0,3473730,3211585,3211585,3211585,3211585,3473730,3211585,3211585,3211585,3211585
340946969,25,2000,57,0,7423,0,,,0,0,0,0,0,3473810,3211665,3211665,3211665,3211665,3473810,3211665,3211665,3211665,3211665
340946974,30,2000,71,0,8707,0,,,0,0,0,0,0,3473890,3211745,3211745,3211745,3211745,3473890,3211745,3211745,3211745,3211745
340946979,35,2000,85,0,10121,0,,,0,0,0,0,0,3473970,3211825,3211825,3211825,3211825,3473970,3211825,3211825,3211825,3211825
340946984,40,2000,85,0,10942,0,,,0,0,0,0,0,3474050,3211905,3211905,3211905,3211905,3474050,3211905,3211905,3211905,3211905
340946989,45,2000,85,0,11791,0,,,0,0,0,0,0,3474130,3211985,3211985,3211985,3211985,3474130,3211985,3211985,3211985,3211985
340946994,50,2000,98,0,13515,0,,,0,0,0,0,0,3474210,3212065,3212065,3212065,3212065,3474210,3212065,3212065,3212065,3212065
340946999,55,2000,98,0,14482,0,,,0,0,0,0,0,3474290,3212145,3212145,3212145,3212145,3474290,3212145,3212145,3212145,3212145
340947004,60,2000,112,0,16448,0,,,0,0,0,0,0,3474370,3212225,3212225,3212225,3212225,3474370,3212225,3212225,3212225,3212225
340947009,65,2000,112,0,17542,0,,,0,0,0,0,0,3474450,3212305,3212305,3212305,3212305,3474450,3212305,3212305,3212305,3212305
340947014,70,2000,112,0,18667,0,,,0,0,0,0,0,3474530,3212385,3212385,3212385,3212385,3474530,3212385,3212385,3212385,3212385
340947019,75,2000,127,0,20992,0,,,0,0,0,0,0,3474610,3212465,3212465,3212465,3212465,3474610,3212465,3212465,3212465,3212465
340947024,80,2000,127,0,22253,0,,,0,0,0,0,0,3474690,3212545,3212545,3212545,3212545,3474690,3212545,3212545,3212545,3212545
340947029,85,2000,142,0,24857,0,,,0,0,0,0,0,3474770,3212625,3212625,3212625,3212625,3474770,3212625,3212625,3212625,3212625
340947034,90,2000,142,0,26262,0,,,0,0,0,0,0,3474850,3212705,3212705,3212705,3212705,3474850,3212705,3212705,3212705,3212705
340947039,95,2000,142,0,27702,0,,,0,0,0,0,0,3474930,3212785,3212785,3212785,3212785,3474930,3212785,3212785,3212785,3212785
340947044,100,2000,142,0,29179,0,,,0,0,0,0,0,3475010,3212865,3212865,3212865,3212865,3475010,3212865,3212865,3212865,3212865
340947049,105,2000,156,0,32308,0,,,0,0,0,0,0,3475090,3212945,3212945,3212945,3212945,3475090,3212945,3212945,3212945,3212945
340947054,110,2000,156,0,33939,0,,,0,0,0,0,0,3475170,3213025,3213025,3213025,3213025,3475170,3213025,3213025,3213025,3213025
340947059,115,2000,172,0,37389,0,,,0,0,0,0,0,3475250,3213105,3213105,3213105,3213105,3475250,3213105,3213105,3213105,3213105
340947064,120,2000,172,0,39183,0,,,0,0,0,0,0,3475330,3213185,3213185,3213185,3213185,3475330,3213185,3213185,3213185,3213185
340947069,125,2000,172,0,41016,0,,,0,0,0,0,0,3475410,3213265,3213265,3213265,3213265,3475410,3213265,3213265,3213265,3213265
340947074,130,2000,172,0,42890,0,,,0,0,0,0,0,3475490,3213345,3213345,3213345,3213345,3475490,3213345,3213345,3213345,3213345
340947079,135,2000,172,0,44804,0,,,0,0,0,0,0,3475570,3213425,3213425,3213425,3213425,3475570,3213425,3213425,3213425,3213425
340947084,140,2000,188,0,48985,0,,,0,0,0,0,0,3475650,3213505,3213505,3213505,3213505,3475650,3213505,3213505,3213505,3213505
340947089,145,2000,188,0,51075,0,,,0,0,0,0,0,3475730,3213585,3213585,3213585,3213585,3475730,3213585,3213585,3213585,3213585
340947094,150,2000,203,0,55626,0,,,0,0,0,0,0,3475810,3213665,3213665,3213665,3213665,3475810,3213665,3213665,3213665,3213665
340947099,155,2000,203,0,57898,0,,,0,0,0,0,0,3475890,3213745,3213745,3213745,3213745,3475890,3213745,3213745,3213745,3213745
340947104,160,2000,203,0,60215,0,,,0,0,0,0,0,3475970,3213825,3213825,3213825,3213825,3475970,3213825,3213825,3213825,3213825
340947109,165,2000,203,0,62576,0,,,0,0,0,0,0,3476050,3213905,3213905,3213905,3213905,3476050,3213905,3213905,3213905,3213905
340947114,170,2000,203,0,64982,0,,,0,0,0,0,0,3476130,3213985,3213985,3213985,3213985,3476130,3213985,3213985,3213985,3213985
340947119,175,2000,203,0,67431,0,,,0,0,0,0,0,3476210,3214065,3214065,3214065,3214065,3476210,3214065,3214065,3214065,3214065
340947124,180,2000,203,0,69924,0,,,0,0,0,0,0,3476290,3214145,3214145,3214145,3214145,3476290,3214145,3214145,3214145,3214145
340947129,185,2000,219,0,75612,0,,,0,0,0,0,0,3476370,3214225,3214225,3214225,3214225,3476370,3214225,3214225,3214225,3214225
340947134,190,2000,219,0,78306,0,,,0,0,0,0,0,3476450,3214305,3214305,3214305,3214305,3476450,3214305,3214305,3214305,3214305
340947139,195,2000,236,0,84422,0,,,0,0,0,0,0,3476530,3214385,3214385,3214385,3214385,3476530,3214385,3214385,3214385,3214385
340947144,200,2000,236,0,87324,0,,,0,0,0,0,0,3476610,3214465,3214465,3214465,3214465,3476610,3214465,3214465,3214465,3214465
340947149,205,2000,236,0,90274,0,,,0,0,0,0,0,3476690,3214545,3214545,3214545,3214545,3476690,3214545,3214545,3214545,3214545
340947154,210,2000,236,0,93272,0,,,0,0,0,0,0,3476770,3214625,3214625,3214625,3214625,3476770,3214625,3214625,3214625,3214625
340947159,215,2000,236,0,96317,0,,,0,0,0,0,0,3476850,3214705,3214705,3214705,3214705,3476850,3214705,3214705,3214705,3214705
340947164,220,2000,236,0,99411,0,,,0,0,0,0,0,3476930,3214785,3214785,3214785,3214785,3476930,3214785,3214785,3214785,3214785
340947169,225,2000,236,0,102552,0,,,0,0,0,0,0,3477010,3214865,3214865,3214865,3214865,3477010,3214865,3214865,3214865,3214865
340947174,230,2000,236,0,105742,0,,,0,0,0,0,0,3477090,3214945,3214945,3214945,3214945,3477090,3214945,3214945,3214945,3214945
340947179,235,2000,236,0,108979,0,,,0,0,0,0,0,3477170,3215025,3215025,3215025,3215025,3477170,3215025,3215025,3215025,3215025
340947184,240,2000,252,0,116755,0,,,0,0,0,0,0,3477250,3215105,3215105,3215105,3215105,3477250,3215105,3215105,3215105,3215105
340947189,245,2000,252,0,120221,0,,,0,0,0,0,0,3477330,3215185,3215185,3215185,3215185,3477330,3215185,3215185,3215185,3215185
